Date,Price,Open,High,Low,Change %
04/21/2006,118.31,118.31,118.31,118.31,-0.05
04/24/2006,117.22,117.22,117.22,117.22,-0.92
04/25/2006,117.96,117.96,117.96,117.96,0.63
04/26/2006,118.04,118.04,118.04,118.04,0.07
04/27/2006,117.86,117.86,117.86,117.86,-0.15
04/28/2006,117.7,117.7,117.7,117.7,-0.14
05/01/2006,117.7,117.7,117.7,117.7,0.0
05/02/2006,117.31,117.31,117.31,117.31,-0.33
05/03/2006,116.58,116.58,116.58,116.58,-0.62
05/04/2006,117.25,117.25,117.25,117.25,0.57
05/05/2006,117.25,117.25,117.25,117.25,0.0
05/08/2006,115.87,115.87,115.87,115.87,-1.18
05/09/2006,116.42,116.42,116.42,116.42,0.47
05/10/2006,116.09,116.09,116.09,116.09,-0.28
05/11/2006,116.89,116.89,116.89,116.89,0.69
05/12/2006,116.49,116.49,116.49,116.49,-0.34
05/15/2006,117.84,117.84,117.84,117.84,1.16
05/16/2006,118.07,118.07,118.07,118.07,0.2
05/17/2006,117.1,117.1,117.1,117.1,-0.82
05/18/2006,118.22,118.22,118.22,118.22,0.96
05/19/2006,117.99,117.99,117.99,117.99,-0.19
05/22/2006,118.66,118.66,118.66,118.66,0.57
05/23/2006,117.69,117.69,117.69,117.69,-0.82
05/24/2006,118.4,118.4,118.4,118.4,0.6
05/25/2006,118.27,118.27,118.27,118.27,-0.11
05/26/2006,117.82,117.82,117.82,117.82,-0.38
05/29/2006,118.1,118.1,118.1,118.1,0.24
05/30/2006,117.75,117.75,117.75,117.75,-0.3
05/31/2006,117.86,117.86,117.86,117.86,0.09
06/01/2006,118.1,118.1,118.1,118.1,0.2
06/02/2006,118.16,118.16,118.16,118.16,0.05
06/05/2006,117.76,117.76,117.76,117.76,-0.34
06/06/2006,117.69,117.69,117.69,117.69,-0.06
06/07/2006,118.27,118.27,118.27,118.27,0.49
06/08/2006,118.9,118.9,118.9,118.9,0.53
06/09/2006,119.13,119.13,119.13,119.13,0.19
06/12/2006,119.36,119.36,119.36,119.36,0.19
06/13/2006,119.86,119.86,119.86,119.86,0.42
06/14/2006,120.25,120.25,120.25,120.25,0.33
06/15/2006,119.93,119.93,119.93,119.93,-0.27
06/16/2006,119.5,119.5,119.5,119.5,-0.36
06/19/2006,120.03,120.03,120.03,120.03,0.44
06/20/2006,119.54,119.54,119.54,119.54,-0.41
06/21/2006,119.45,119.45,119.45,119.45,-0.08
06/22/2006,119.45,119.45,119.45,119.45,0.0
06/23/2006,119.51,119.51,119.51,119.51,0.05
06/26/2006,119.91,119.91,119.91,119.91,0.33
06/27/2006,119.87,119.87,119.87,119.87,-0.03
06/28/2006,119.75,119.75,119.75,119.75,-0.1
06/29/2006,120.14,120.14,120.14,120.14,0.33
06/30/2006,118.71,118.71,118.71,118.71,-1.19
07/03/2006,118.1,118.1,118.1,118.1,-0.51
07/04/2006,118.03,118.03,118.03,118.03,-0.06
07/05/2006,118.41,118.41,118.41,118.41,0.32
07/06/2006,118.73,118.73,118.73,118.73,0.27
07/07/2006,118.7,118.7,118.7,118.7,-0.03
07/10/2006,117.9,117.9,117.9,117.9,-0.67
07/11/2006,118.47,118.47,118.47,118.47,0.48
07/12/2006,118.66,118.66,118.66,118.66,0.16
07/13/2006,118.77,118.77,118.77,118.77,0.09
07/14/2006,119.26,119.26,119.26,119.26,0.41
07/17/2006,119.26,119.26,119.26,119.26,0.0
07/18/2006,119.85,119.85,119.85,119.85,0.49
07/19/2006,119.68,119.68,119.68,119.68,-0.14
07/20/2006,119.09,119.09,119.09,119.09,-0.49
07/21/2006,118.99,118.99,118.99,118.99,-0.08
07/24/2006,119.16,119.16,119.16,119.16,0.14
07/25/2006,119.2,119.2,119.2,119.2,0.03
07/26/2006,119.56,119.56,119.56,119.56,0.3
07/27/2006,119.4,119.4,119.4,119.4,-0.13
07/28/2006,119.67,119.67,119.67,119.67,0.23
07/31/2006,119.84,119.84,119.84,119.84,0.14
08/01/2006,119.88,119.88,119.88,119.88,0.03
08/02/2006,120.73,120.73,120.73,120.73,0.71
08/03/2006,121.1,121.1,121.1,121.1,0.31
08/04/2006,120.93,120.93,120.93,120.93,-0.14
08/07/2006,120.8,120.8,120.8,120.8,-0.11
08/08/2006,120.86,120.86,120.86,120.86,0.05
08/09/2006,120.27,120.27,120.27,120.27,-0.49
08/10/2006,120.16,120.16,120.16,120.16,-0.09
08/11/2006,120.56,120.56,120.56,120.56,0.33
08/14/2006,120.95,120.95,120.95,120.95,0.32
08/15/2006,120.7,120.7,120.7,120.7,-0.21
08/16/2006,120.82,120.82,120.82,120.82,0.1
08/17/2006,120.43,120.43,120.43,120.43,-0.32
08/18/2006,120.19,120.19,120.19,120.19,-0.2
08/21/2006,120.04,120.04,120.04,120.04,-0.12
08/22/2006,120.02,120.02,120.02,120.02,-0.02
08/23/2006,119.9,119.9,119.9,119.9,-0.1
08/24/2006,120.32,120.32,120.32,120.32,0.35
08/25/2006,120.6,120.6,120.6,120.6,0.23
08/28/2006,120.97,120.97,120.97,120.97,0.31
08/29/2006,120.7,120.7,120.7,120.7,-0.22
08/30/2006,120.78,120.78,120.78,120.78,0.07
08/31/2006,120.84,120.84,120.84,120.84,0.05
09/01/2006,120.78,120.78,120.78,120.78,-0.05
09/04/2006,120.63,120.63,120.63,120.63,-0.12
09/05/2006,120.47,120.47,120.47,120.47,-0.13
09/06/2006,120.47,120.47,120.47,120.47,0.0
09/07/2006,120.43,120.43,120.43,120.43,-0.03
09/08/2006,120.32,120.32,120.32,120.32,-0.09
09/11/2006,120.38,120.38,120.38,120.38,0.05
09/12/2006,120.72,120.72,120.72,120.72,0.28
09/13/2006,120.67,120.67,120.67,120.67,-0.04
09/14/2006,120.51,120.51,120.51,120.51,-0.13
09/15/2006,120.38,120.38,120.38,120.38,-0.11
09/18/2006,120.35,120.35,120.35,120.35,-0.02
09/19/2006,119.97,119.97,119.97,119.97,-0.32
09/20/2006,119.96,119.96,119.96,119.96,-0.01
09/21/2006,119.15,119.15,119.15,119.15,-0.68
09/22/2006,119.58,119.58,119.58,119.58,0.36
09/25/2006,119.18,119.18,119.18,119.18,-0.33
09/26/2006,119.35,119.35,119.35,119.35,0.14
09/27/2006,119.38,119.38,119.38,119.38,0.03
09/28/2006,119.66,119.66,119.66,119.66,0.23
09/29/2006,119.67,119.67,119.67,119.67,0.01
10/02/2006,119.9,119.9,119.9,119.9,0.19
10/03/2006,119.89,119.89,119.89,119.89,-0.01
10/04/2006,120.04,120.04,120.04,120.04,0.13
10/05/2006,120.04,120.04,120.04,120.04,0.0
10/06/2006,120.04,120.04,120.04,120.04,0.0
10/09/2006,121.98,121.98,121.98,121.98,1.62
10/10/2006,121.39,121.39,121.39,121.39,-0.48
10/11/2006,121.04,121.04,121.04,121.04,-0.29
10/12/2006,121.03,121.03,121.03,121.03,-0.01
10/13/2006,120.88,120.88,120.88,120.88,-0.12
10/16/2006,120.79,120.78,120.79,120.78,-0.07
10/17/2006,120.69,120.5,120.81,120.47,-0.08
10/18/2006,120.81,120.63,120.88,120.53,0.1
10/19/2006,121.06,120.91,121.19,120.84,0.21
10/20/2006,121.11,120.66,121.35,120.66,0.04
10/23/2006,121.47,121.16,121.53,121.0,0.3
10/24/2006,121.28,121.47,121.72,121.25,-0.16
10/25/2006,120.96,120.96,121.19,120.88,-0.26
10/26/2006,120.31,120.78,120.83,120.21,-0.54
10/27/2006,120.07,120.06,120.25,119.71,-0.2
10/30/2006,119.92,119.53,119.97,119.46,-0.12
10/31/2006,119.59,119.89,120.14,119.58,-0.28
11/01/2006,119.33,119.19,119.38,119.03,-0.22
11/02/2006,119.27,119.06,119.42,119.06,-0.05
11/03/2006,119.07,119.08,119.23,118.95,-0.17
11/06/2006,119.62,119.18,119.86,119.18,0.46
11/07/2006,119.17,119.58,119.77,119.06,-0.38
11/08/2006,118.84,119.06,119.08,118.76,-0.28
11/09/2006,119.06,118.86,119.17,118.76,0.19
11/10/2006,118.78,119.13,119.27,118.62,-0.24
11/13/2006,118.91,118.66,119.13,118.01,0.11
11/14/2006,119.12,118.91,119.37,118.77,0.18
11/15/2006,119.64,119.12,119.83,118.98,0.44
11/16/2006,119.11,119.69,119.95,119.1,-0.44
11/17/2006,119.27,118.91,119.36,118.91,0.13
11/20/2006,118.81,119.19,119.19,118.66,-0.39
11/21/2006,118.87,118.77,119.08,118.77,0.05
11/22/2006,118.77,118.82,118.83,118.58,-0.08
11/23/2006,118.33,118.14,118.55,118.14,-0.37
11/24/2006,118.66,118.03,118.81,118.03,0.28
11/27/2006,118.66,118.16,118.81,117.79,0.0
11/28/2006,118.64,118.75,118.92,118.52,-0.02
11/29/2006,118.76,118.66,118.82,118.29,0.1
11/30/2006,118.64,118.86,118.95,118.45,-0.1
12/01/2006,118.59,118.57,118.67,118.41,-0.04
12/04/2006,118.49,118.46,118.6,118.28,-0.08
12/05/2006,118.15,118.51,118.57,118.01,-0.29
12/06/2006,117.11,117.68,117.87,116.95,-0.88
12/07/2006,116.68,117.41,117.69,116.58,-0.37
12/08/2006,117.61,116.81,117.97,116.77,0.8
12/11/2006,118.25,117.58,118.59,117.58,0.54
12/12/2006,117.81,118.28,118.31,117.78,-0.37
12/13/2006,117.91,117.68,118.04,117.56,0.08
12/14/2006,117.77,118.11,118.23,117.56,-0.12
12/15/2006,117.91,117.81,118.07,117.72,0.12
12/18/2006,118.55,117.87,118.58,117.73,0.54
12/19/2006,119.17,118.95,119.22,118.58,0.52
12/20/2006,118.48,118.52,118.95,118.28,-0.58
12/21/2006,118.66,118.48,118.85,118.42,0.15
12/22/2006,118.8,118.56,118.87,118.56,0.12
12/25/2006,118.73,118.8,118.8,118.7,-0.06
12/26/2006,118.9,118.83,119.08,118.78,0.14
12/27/2006,119.05,119.04,119.19,118.93,0.13
12/28/2006,118.98,118.74,119.1,118.74,-0.06
12/29/2006,119.12,119.02,119.12,118.96,0.12
01/01/2007,118.98,118.98,118.98,118.98,-0.12
01/02/2007,118.42,118.62,118.76,118.36,-0.47
01/03/2007,118.49,118.37,118.6,118.34,0.06
01/04/2007,119.31,119.19,119.45,119.06,0.69
01/05/2007,119.66,119.28,119.77,119.12,0.29
01/08/2007,120.07,119.63,120.22,119.63,0.34
01/09/2007,120.24,120.09,120.31,119.7,0.14
01/10/2007,120.13,120.39,120.62,120.09,-0.09
01/11/2007,120.47,120.41,120.56,120.19,0.28
01/12/2007,120.56,120.85,120.94,120.41,0.07
01/15/2007,120.42,120.53,120.53,120.1,-0.12
01/16/2007,120.09,120.3,120.37,120.09,-0.27
01/17/2007,120.5,120.19,120.54,120.19,0.34
01/18/2007,120.55,120.51,120.62,120.39,0.04
01/19/2007,120.41,120.89,121.04,120.36,-0.12
01/22/2007,120.93,120.42,121.03,120.37,0.43
01/23/2007,120.91,120.88,121.22,120.84,-0.02
01/24/2007,120.44,120.8,120.84,120.43,-0.39
01/25/2007,120.5,120.32,120.62,120.31,0.05
01/26/2007,120.94,120.9,121.06,120.74,0.37
01/29/2007,121.07,121.03,121.07,120.72,0.11
01/30/2007,121.23,120.95,121.32,120.81,0.13
01/31/2007,121.09,121.27,121.36,121.06,-0.12
02/01/2007,120.78,120.65,121.1,120.58,-0.26
02/02/2007,120.84,120.91,121.01,120.75,0.05
02/05/2007,120.61,121.0,121.05,120.55,-0.19
02/06/2007,120.27,120.47,120.47,120.16,-0.28
02/07/2007,120.5,120.15,120.53,119.93,0.19
02/08/2007,120.66,120.54,120.84,120.5,0.13
02/09/2007,120.59,120.63,120.75,120.43,-0.06
02/12/2007,120.9,120.66,120.91,120.59,0.26
02/13/2007,121.08,120.69,121.14,120.69,0.15
02/14/2007,120.95,121.08,121.11,120.76,-0.11
02/15/2007,120.53,120.48,120.78,120.28,-0.35
02/16/2007,120.83,120.34,121.08,120.33,0.25
02/19/2007,120.83,120.83,120.84,120.83,0.0
02/20/2007,121.09,120.73,121.17,120.73,0.22
02/21/2007,121.09,121.05,121.27,120.8,0.0
02/22/2007,121.15,121.24,121.37,121.09,0.05
02/23/2007,121.05,121.31,121.34,120.98,-0.08
02/26/2007,121.16,120.94,121.23,120.86,0.09
02/27/2007,121.29,121.21,121.32,121.0,0.11
02/28/2007,121.7,121.48,121.74,121.38,0.34
03/01/2007,121.62,121.69,121.7,121.55,-0.07
03/02/2007,121.76,121.7,121.82,121.47,0.12
03/05/2007,122.76,122.47,123.01,122.44,0.82
03/06/2007,122.41,122.53,122.53,122.22,-0.29
03/07/2007,122.57,122.26,122.66,122.15,0.13
03/08/2007,122.46,122.36,122.65,122.35,-0.09
03/09/2007,122.13,122.12,122.38,122.06,-0.27
03/12/2007,121.84,122.14,122.14,121.74,-0.24
03/13/2007,121.92,121.81,122.23,121.8,0.07
03/14/2007,122.23,122.23,122.48,122.2,0.25
03/15/2007,121.97,121.97,122.1,121.92,-0.21
03/16/2007,122.12,121.86,122.19,121.84,0.12
03/19/2007,121.98,122.12,122.12,121.78,-0.11
03/20/2007,121.7,121.86,121.99,121.57,-0.23
03/21/2007,121.27,121.25,121.36,121.06,-0.35
03/22/2007,121.41,121.1,121.42,121.06,0.12
03/23/2007,121.23,121.28,121.53,121.17,-0.15
03/26/2007,121.2,121.35,121.55,121.2,-0.02
03/27/2007,121.68,121.28,121.75,121.28,0.4
03/28/2007,121.69,121.8,121.94,121.69,0.01
03/29/2007,121.72,121.66,121.82,121.54,0.02
03/30/2007,121.69,121.75,121.82,121.63,-0.02
04/02/2007,121.27,121.61,121.64,121.24,-0.35
04/03/2007,121.16,121.32,121.32,121.1,-0.09
04/04/2007,121.06,120.97,121.12,120.97,-0.08
04/05/2007,120.75,120.99,121.13,120.63,-0.26
04/06/2007,120.69,120.62,120.72,120.41,-0.05
04/09/2007,120.65,120.85,120.94,120.63,-0.03
04/10/2007,120.75,120.61,120.89,120.53,0.08
04/11/2007,120.66,120.66,120.88,120.6,-0.07
04/12/2007,120.6,120.69,120.73,120.5,-0.05
04/13/2007,120.35,120.6,120.6,120.26,-0.21
04/16/2007,120.57,120.35,120.68,120.22,0.18
04/17/2007,120.1,120.31,120.5,120.07,-0.39
04/18/2007,120.21,120.12,120.38,120.01,0.09
04/19/2007,120.36,120.2,120.44,119.92,0.12
04/20/2007,120.19,120.34,120.38,120.12,-0.14
04/23/2007,119.95,120.08,120.15,119.86,-0.2
04/24/2007,120.02,119.84,120.08,119.8,0.06
04/25/2007,120.06,119.93,120.13,119.87,0.03
04/26/2007,120.22,120.09,120.51,120.09,0.13
04/27/2007,120.33,120.26,120.52,120.22,0.09
04/30/2007,120.8,120.34,120.88,120.34,0.39
05/01/2007,120.81,120.8,120.86,120.8,0.01
05/02/2007,120.69,120.75,120.89,120.63,-0.1
05/03/2007,120.31,120.72,120.81,120.26,-0.31
05/04/2007,120.38,120.26,120.5,120.26,0.06
05/07/2007,119.7,120.04,120.17,119.7,-0.56
05/08/2007,119.93,119.72,120.06,119.72,0.19
05/09/2007,120.04,120.17,120.32,119.95,0.09
05/10/2007,120.25,120.16,120.31,120.09,0.17
05/11/2007,120.72,120.31,120.77,120.31,0.39
05/14/2007,120.33,120.66,120.7,120.31,-0.32
05/15/2007,120.3,120.23,120.47,120.12,-0.02
05/16/2007,120.28,120.19,120.34,120.13,-0.02
05/17/2007,120.99,120.48,121.01,120.34,0.59
05/18/2007,121.81,121.34,121.87,121.2,0.68
05/21/2007,121.37,121.56,121.62,121.32,-0.36
05/22/2007,121.54,121.35,121.66,121.15,0.14
05/23/2007,121.7,121.64,121.81,121.48,0.13
05/24/2007,121.73,121.71,121.73,121.65,0.02
05/25/2007,121.3,121.82,122.09,121.27,-0.35
05/28/2007,121.5,121.69,121.77,121.31,0.16
05/29/2007,121.26,121.49,121.63,121.24,-0.2
05/30/2007,121.76,121.47,121.79,121.33,0.41
05/31/2007,121.32,121.5,121.5,121.22,-0.36
06/01/2007,121.42,121.26,121.43,121.06,0.08
06/04/2007,121.33,121.5,121.53,121.27,-0.07
06/05/2007,121.29,121.22,121.38,121.15,-0.03
06/06/2007,121.41,121.29,121.42,121.28,0.1
06/07/2007,121.19,121.58,121.8,121.13,-0.18
06/08/2007,121.62,121.44,121.66,121.17,0.35
06/11/2007,121.68,121.63,121.72,121.22,0.05
06/12/2007,121.62,121.5,121.84,121.35,-0.05
06/13/2007,122.05,121.75,122.25,121.7,0.35
06/14/2007,121.96,121.89,121.99,121.79,-0.07
06/15/2007,121.75,121.88,122.06,121.72,-0.17
06/18/2007,121.67,121.62,121.8,121.56,-0.07
06/19/2007,121.8,121.61,121.81,121.56,0.11
06/20/2007,121.81,121.77,121.84,121.4,0.01
06/21/2007,121.67,121.85,121.94,121.57,-0.11
06/22/2007,121.72,121.56,121.93,121.5,0.04
06/25/2007,121.6,121.55,121.69,121.45,-0.1
06/26/2007,121.63,121.55,121.65,121.51,0.02
06/27/2007,121.79,121.81,121.89,121.7,0.13
06/28/2007,121.72,121.65,121.75,121.6,-0.06
06/29/2007,121.35,121.63,121.77,121.32,-0.3
07/02/2007,121.19,121.17,121.38,121.14,-0.13
07/03/2007,120.89,120.86,121.02,120.59,-0.25
07/04/2007,121.12,120.99,121.28,120.87,0.19
07/05/2007,121.35,120.96,121.6,120.81,0.19
07/06/2007,120.97,121.24,121.6,120.84,-0.31
07/09/2007,121.16,121.05,121.2,120.94,0.16
07/10/2007,121.35,121.07,121.38,121.04,0.16
07/11/2007,121.54,121.38,121.67,121.38,0.16
07/12/2007,121.37,121.5,121.54,121.14,-0.14
07/13/2007,121.14,121.14,121.22,120.88,-0.19
07/16/2007,121.34,121.12,121.4,121.05,0.17
07/17/2007,121.42,121.31,121.42,121.31,0.07
07/18/2007,121.09,121.46,121.55,121.09,-0.27
07/19/2007,121.11,121.16,121.22,120.94,0.02
07/20/2007,120.87,120.97,121.15,120.86,-0.2
07/23/2007,121.02,120.88,121.11,120.86,0.12
07/24/2007,120.87,120.95,121.02,120.68,-0.12
07/25/2007,120.94,120.93,121.04,120.83,0.06
07/26/2007,121.38,121.23,121.47,121.1,0.36
07/27/2007,121.92,121.84,121.96,121.64,0.44
07/30/2007,122.02,121.98,122.2,121.77,0.08
07/31/2007,121.4,121.66,121.77,121.38,-0.51
08/01/2007,122.21,121.58,122.36,121.55,0.67
08/02/2007,121.88,121.84,122.41,121.68,-0.27
08/03/2007,121.98,121.55,122.22,121.55,0.08
08/06/2007,122.14,122.47,122.51,121.99,0.13
08/07/2007,121.92,121.77,122.11,121.75,-0.18
08/08/2007,121.96,121.98,122.1,121.91,0.03
08/09/2007,122.0,121.73,122.11,121.7,0.03
08/10/2007,123.03,122.5,123.09,122.5,0.84
08/13/2007,122.58,122.53,122.75,122.48,-0.37
08/14/2007,123.08,122.62,123.11,122.62,0.41
08/15/2007,122.94,123.07,123.08,122.88,-0.11
08/16/2007,124.47,123.85,124.66,123.82,1.24
08/17/2007,125.14,124.13,125.23,124.1,0.54
08/20/2007,124.28,124.08,124.67,123.8,-0.69
08/21/2007,124.3,124.44,124.74,124.17,0.02
08/22/2007,124.18,124.67,124.8,124.13,-0.1
08/23/2007,124.16,123.73,124.25,123.42,-0.02
08/24/2007,124.44,124.29,124.6,124.09,0.23
08/27/2007,124.16,123.83,124.25,123.76,-0.23
08/28/2007,124.38,124.12,124.56,124.12,0.18
08/29/2007,124.78,124.42,125.05,124.42,0.32
08/30/2007,124.64,124.38,124.7,124.27,-0.11
08/31/2007,124.37,124.63,124.72,124.28,-0.22
09/03/2007,124.23,124.46,124.54,124.22,-0.11
09/04/2007,124.39,124.23,124.45,124.0,0.13
09/05/2007,124.22,124.21,124.37,124.0,-0.14
09/06/2007,124.56,124.25,124.62,124.25,0.27
09/07/2007,124.44,124.59,124.59,124.26,-0.1
09/10/2007,124.92,124.46,125.11,124.46,0.39
09/11/2007,124.44,124.81,124.87,124.4,-0.38
09/12/2007,123.97,124.47,124.47,123.92,-0.38
09/13/2007,124.03,123.81,124.07,123.59,0.05
09/14/2007,123.53,124.02,124.06,123.52,-0.4
09/17/2007,123.41,123.52,123.71,123.28,-0.1
09/18/2007,123.72,123.41,123.76,123.4,0.25
09/19/2007,123.34,123.03,123.39,122.95,-0.31
09/20/2007,122.85,123.2,123.24,122.71,-0.4
09/21/2007,122.76,122.82,122.96,122.26,-0.07
09/24/2007,122.66,122.78,122.78,122.56,-0.08
09/25/2007,122.59,122.67,122.72,122.56,-0.06
09/26/2007,122.56,122.59,122.72,122.54,-0.02
09/27/2007,122.45,122.55,122.69,122.33,-0.09
09/28/2007,121.92,122.44,122.44,121.77,-0.43
10/01/2007,121.73,121.92,121.98,121.71,-0.16
10/02/2007,121.75,121.67,121.89,121.67,0.02
10/03/2007,121.75,121.74,121.75,121.72,0.0
10/04/2007,122.11,121.73,122.39,121.73,0.3
10/05/2007,122.08,122.11,122.17,121.97,-0.02
10/08/2007,121.89,121.9,122.09,121.78,-0.16
10/09/2007,122.19,122.0,122.24,121.96,0.25
10/10/2007,121.98,122.02,122.11,121.86,-0.17
10/11/2007,122.18,122.0,122.69,122.0,0.16
10/12/2007,122.26,122.19,122.42,121.86,0.07
10/15/2007,121.84,122.28,122.31,121.84,-0.34
10/16/2007,122.04,121.81,122.3,121.81,0.16
10/17/2007,122.2,122.06,122.37,121.98,0.13
10/18/2007,122.18,122.03,122.27,122.03,-0.02
10/19/2007,121.98,121.89,122.09,121.79,-0.16
10/22/2007,122.12,122.31,122.35,122.06,0.11
10/23/2007,122.34,122.42,122.42,122.11,0.18
10/24/2007,122.49,122.34,122.5,122.19,0.12
10/25/2007,122.5,122.48,122.67,122.37,0.01
10/26/2007,121.47,122.56,122.56,121.47,-0.84
10/29/2007,121.31,121.19,121.87,121.18,-0.13
10/30/2007,121.39,121.31,121.77,121.02,0.07
10/31/2007,120.54,121.38,121.38,120.37,-0.7
11/01/2007,121.11,120.55,121.33,120.5,0.47
11/02/2007,121.68,121.12,121.88,121.12,0.47
11/05/2007,121.8,121.6,121.83,121.29,0.1
11/06/2007,121.79,121.81,122.02,121.64,-0.01
11/07/2007,121.74,121.79,121.82,121.13,-0.04
11/08/2007,122.29,121.77,122.51,121.71,0.45
11/09/2007,122.36,122.31,122.42,122.05,0.06
11/12/2007,122.94,122.36,122.99,122.36,0.47
11/13/2007,123.59,122.98,124.02,122.98,0.53
11/14/2007,123.03,123.57,123.57,122.56,-0.45
11/15/2007,123.35,123.06,123.44,123.05,0.26
11/16/2007,123.56,123.34,124.12,123.34,0.17
11/19/2007,123.75,123.55,123.83,123.34,0.15
11/20/2007,124.19,123.75,124.87,123.75,0.36
11/21/2007,125.35,124.21,125.38,124.21,0.93
11/22/2007,125.94,125.35,126.42,125.35,0.47
11/23/2007,125.78,125.94,126.52,125.66,-0.13
11/26/2007,125.65,122.87,125.75,122.87,-0.1
11/27/2007,125.8,125.67,126.46,125.55,0.12
11/28/2007,125.97,125.8,126.08,125.5,0.14
11/29/2007,125.8,125.94,126.04,125.43,-0.13
11/30/2007,124.52,125.84,125.86,124.52,-1.02
12/03/2007,124.97,124.92,125.03,124.47,0.36
12/04/2007,124.69,124.95,124.95,124.59,-0.22
12/05/2007,124.88,124.71,125.03,124.66,0.15
12/06/2007,124.37,124.86,125.21,124.24,-0.41
12/07/2007,124.16,124.38,124.47,124.07,-0.17
12/10/2007,124.87,124.14,124.97,124.13,0.57
12/11/2007,125.19,124.89,125.22,124.79,0.26
12/12/2007,125.66,125.22,125.92,125.22,0.38
12/13/2007,125.53,125.68,125.68,125.25,-0.1
12/14/2007,126.17,125.5,126.23,125.5,0.51
12/17/2007,126.51,126.15,126.77,126.15,0.27
12/18/2007,127.21,126.49,127.64,126.49,0.55
12/19/2007,127.34,127.22,127.37,127.21,0.1
12/20/2007,128.06,127.35,128.16,127.09,0.57
12/21/2007,127.7,128.1,128.63,127.67,-0.28
12/24/2007,127.88,127.66,127.92,127.24,0.14
12/25/2007,128.19,127.89,128.25,127.88,0.24
12/26/2007,127.83,128.2,128.32,127.83,-0.28
12/27/2007,128.53,127.91,128.56,127.78,0.55
12/28/2007,128.16,128.5,128.59,128.0,-0.29
12/31/2007,128.16,128.15,128.16,128.13,0.0
01/01/2008,128.16,128.17,128.17,128.16,0.0
01/02/2008,128.46,127.7,128.5,127.56,0.23
01/03/2008,128.78,128.92,129.15,128.72,0.25
01/04/2008,129.04,128.78,129.07,128.62,0.2
01/07/2008,129.38,129.05,129.84,129.05,0.26
01/08/2008,129.3,129.45,129.48,128.83,-0.06
01/09/2008,129.06,129.62,129.69,129.04,-0.19
01/10/2008,128.94,129.06,129.16,128.4,-0.09
01/11/2008,129.09,128.94,129.27,128.46,0.12
01/14/2008,129.26,129.2,129.36,129.01,0.13
01/15/2008,129.19,129.25,129.31,128.78,-0.05
01/16/2008,129.98,129.26,130.0,129.26,0.61
01/17/2008,130.44,130.46,130.81,130.05,0.35
01/18/2008,130.19,130.44,131.16,130.06,-0.19
01/21/2008,130.99,130.49,131.1,130.45,0.61
01/22/2008,131.79,131.58,132.13,131.54,0.61
01/23/2008,131.75,130.81,131.95,130.68,-0.03
01/24/2008,131.42,131.39,131.6,131.2,-0.25
01/25/2008,131.28,131.09,131.6,130.95,-0.11
01/28/2008,131.98,131.31,132.0,131.31,0.53
01/29/2008,131.24,131.51,131.71,131.2,-0.56
01/30/2008,131.37,130.95,131.43,130.94,0.1
01/31/2008,131.43,131.31,131.85,131.25,0.05
02/01/2008,131.45,131.43,131.57,131.16,0.02
02/04/2008,131.1,131.24,131.32,131.01,-0.27
02/05/2008,131.35,131.1,131.35,130.89,0.19
02/06/2008,130.99,131.35,131.35,130.96,-0.27
02/07/2008,131.0,131.0,131.0,131.0,0.01
02/08/2008,130.97,130.97,130.98,130.97,-0.02
02/11/2008,131.43,131.51,131.64,131.36,0.35
02/12/2008,131.51,131.46,131.62,131.33,0.06
02/13/2008,131.4,131.47,131.65,131.08,-0.08
02/14/2008,131.46,131.42,131.64,131.09,0.05
02/15/2008,131.62,131.5,132.02,131.5,0.12
02/18/2008,131.92,131.55,131.97,131.53,0.23
02/19/2008,132.0,131.8,132.12,131.72,0.06
02/20/2008,132.46,132.09,132.47,131.92,0.35
02/21/2008,132.81,132.43,132.83,132.33,0.26
02/22/2008,132.82,132.8,132.98,132.68,0.01
02/25/2008,132.43,132.73,132.81,132.37,-0.29
02/26/2008,132.35,132.4,132.53,132.07,-0.06
02/27/2008,131.75,132.17,132.31,131.68,-0.45
02/28/2008,131.66,131.75,132.02,131.0,-0.07
02/29/2008,132.03,131.66,132.21,131.45,0.28
03/03/2008,133.29,132.62,133.36,132.61,0.95
03/04/2008,133.26,133.44,133.44,133.01,-0.02
03/05/2008,133.36,133.22,133.5,133.19,0.08
03/06/2008,133.64,133.33,133.72,133.33,0.21
03/07/2008,134.66,133.62,134.88,133.62,0.76
03/10/2008,135.83,134.67,136.05,134.5,0.87
03/11/2008,136.56,136.31,138.02,136.25,0.54
03/12/2008,136.79,135.42,136.98,135.41,0.17
03/13/2008,138.54,136.79,138.67,136.79,1.28
03/14/2008,140.67,138.24,140.89,138.04,1.54
03/17/2008,144.62,140.69,145.58,140.69,2.81
03/18/2008,142.61,144.65,145.57,142.46,-1.39
03/19/2008,142.87,142.58,144.19,141.27,0.18
03/20/2008,143.16,143.59,144.1,143.0,0.2
03/21/2008,142.22,142.64,143.15,141.95,-0.66
03/24/2008,141.33,141.33,141.33,141.33,-0.63
03/25/2008,138.42,140.56,140.97,138.4,-2.06
03/26/2008,140.37,139.03,141.28,138.6,1.41
03/27/2008,140.88,140.88,141.94,139.1,0.36
03/28/2008,141.63,140.97,142.29,139.82,0.53
03/31/2008,141.23,141.27,141.63,139.42,-0.28
04/01/2008,140.32,141.21,141.46,139.79,-0.64
04/02/2008,138.87,139.95,140.16,138.62,-1.03
